link,downloaded,file_name
http://ndl.ethernet.edu.et/bitstream/123456789/74790/1/2018_Book_Bio-basedMaterialsForFoodPacka.pdf#page=289,True,pdf_new/2018_Book_Bio-basedMaterialsForFoodPacka.pdf#page=289
https://downloads.hindawi.com/archive/2014/587980.pdf,True,pdf_new/587980.pdf
https://ramprasad.mse.gatech.edu/wp-content/uploads/2020/07/acs.jpclett.0c01553-1.pdf,True,pdf_new/acs.jpclett.0c01553-1.pdf
https://lirias.kuleuven.be/retrieve/608960,True,pdf_new/608960
https://www.researchgate.net/profile/Fares-Alsewailem/publication/344469661_On_the_Environmental_Stress_Cracking_Resistance_of_High_Density_Polyethylene_HDPE/links/5f82e437a6fdccfd7b57dc91/On-the-Environmental-Stress-Cracking-Resistance-of-High-Density-Polyethylene-HDPE.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail,True,pdf_new/On-the-Environmental-Stress-Cracking-Resistance-of-High-Density-Polyethylene-HDPE.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail
https://pubs.acs.org/doi/pdf/10.1021/acsomega.0c03432,True,pdf_new/acsomega.0c03432
https://pubs.acs.org/doi/pdf/10.1021/acs.jcim.0c01410,True,pdf_new/acs.jcim.0c01410
http://bombaytechnologist.in/index.php/bombaytechnologist/article/download/157330/108702,True,pdf_new/108702
https://scholar.archive.org/work/tv2kfhx74ffyvmi3dk43ntms64/access/wayback/http://bioenergycenter.org/besc/publications/Zhang_cellulases_yr7.pdf,True,pdf_new/Zhang_cellulases_yr7.pdf
https://www.mdpi.com/1420-3049/24/21/3858/pdf,True,pdf_new/pdf
https://arxiv.org/pdf/2006.08715,True,pdf_new/2006.08715
https://www.sciencedirect.com/science/article/am/pii/S0045782520304540,True,pdf_new/S0045782520304540
https://www.cureus.com/articles/67801-real-world-clinical-outcomes-of-indigenous-biodegradable-polymer-drug-eluting-stents.pdf,True,pdf_new/67801-real-world-clinical-outcomes-of-indigenous-biodegradable-polymer-drug-eluting-stents.pdf
http://voices.uchicago.edu/wanglab/files/2018/07/23-ACS-Nano-2013-2dyuh0g.pdf,True,pdf_new/23-ACS-Nano-2013-2dyuh0g.pdf
https://westminsterresearch.westminster.ac.uk/download/157c9c4f9b02e6904bb5bcd100b4151495740ba6d2f610f9673657dbc0a02f2b/971368/1-s2.0-S1369703X19302177-main.pdf,True,pdf_new/1-s2.0-S1369703X19302177-main.pdf
https://www.ondrugdelivery.com/wp-content/uploads/2020/10/112_Sep-Oct_2020_SABIC.pdf,True,pdf_new/112_Sep-Oct_2020_SABIC.pdf
https://www.researchgate.net/profile/M-Islam-35/publication/260518169_Nitrate_retention_and_yield_of_maize_Zea_mays_L_following_soil_amendment_with_superabsorbent_polymers/links/5948bd86aca272f02e0b0d2a/Nitrate-retention-and-yield-of-maize-Zea-mays-L-following-soil-amendment-with-superabsorbent-polymers.pdf,True,pdf_new/Nitrate-retention-and-yield-of-maize-Zea-mays-L-following-soil-amendment-with-superabsorbent-polymers.pdf
https://pubs.acs.org/doi/pdf/10.1021/acsomega.0c04658,True,pdf_new/acsomega.0c04658
https://www.researchgate.net/profile/Harald-Schuetzeichel/publication/228637731_SIMbaLink_Towards_a_Sustainable_and_Feasible_Solar_Rural_Electrification_System/links/00b495243bc8b861e8000000/SIMbaLink-Towards-a-Sustainable-and-Feasible-Solar-Rural-Electrification-System.pdf,True,pdf_new/SIMbaLink-Towards-a-Sustainable-and-Feasible-Solar-Rural-Electrification-System.pdf
https://www.researchgate.net/profile/Megan-Coffee/publication/340299294_Towards_an_Artificial_Intelligence_Framework_for_Data-Driven_Prediction_of_Coronavirus_Clinical_Severity/links/5f808eb3458515b7cf74993e/Towards-an-Artificial-Intelligence-Framework-for-Data-Driven-Prediction-of-Coronavirus-Clinical-Severity.pdf,True,pdf_new/Towards-an-Artificial-Intelligence-Framework-for-Data-Driven-Prediction-of-Coronavirus-Clinical-Severity.pdf
https://www.mdpi.com/2504-477X/7/1/35/pdf,True,pdf_new/pdf
https://www.osti.gov/servlets/purl/1566587,True,pdf_new/1566587
https://www.researchgate.net/profile/Yanzhou-Fu/publication/347740353_In_situ_monitoring_for_fused_filament_fabrication_process_A_review/links/63e1499ef8cf684fe96effeb/In-situ-monitoring-for-fused-filament-fabrication-process-A-review.pdf,True,pdf_new/In-situ-monitoring-for-fused-filament-fabrication-process-A-review.pdf
https://www.researchgate.net/profile/Pedro-Guerrero-5/publication/365904173_Sustainable_Sheep_WoolSoy_Protein_Biocomposites_for_Sound_Absorption/links/6388ceeb7d9b40514e044ede/Sustainable-Sheep-Wool-Soy-Protein-Biocomposites-for-Sound-Absorption.pdf,True,pdf_new/Sustainable-Sheep-Wool-Soy-Protein-Biocomposites-for-Sound-Absorption.pdf
http://pen.ius.edu.ba/index.php/pen/article/viewFile/2054/843,True,pdf_new/843
https://www.mdpi.com/2073-4360/14/3/597/pdf,True,pdf_new/pdf
https://kalaharijournals.com/resources/301-320/IJME_Vol7.1_304.pdf,True,pdf_new/IJME_Vol7.1_304.pdf
https://www.researchgate.net/profile/Amit-Barot/publication/313886790_Chemical_recycling_of_used_cloths_a_sustainable_and_eco-economical_approach/links/5a38c278458515919e7272f3/Chemical-recycling-of-used-cloths-a-sustainable-and-eco-economical-approach.pdf,True,pdf_new/Chemical-recycling-of-used-cloths-a-sustainable-and-eco-economical-approach.pdf
https://www.mdpi.com/1420-3049/25/11/2694/pdf,True,pdf_new/pdf
https://www.academia.edu/download/73688384/md_140_11_110801.pdf,True,pdf_new/md_140_11_110801.pdf
http://www.shuaigroup.net/images/article/pubs/2021/26_shuai_pac_2021_93_1423.pdf,True,pdf_new/26_shuai_pac_2021_93_1423.pdf
https://www.academia.edu/download/44644828/1-s2.0-S0950061814001160-main.pdf,True,pdf_new/1-s2.0-S0950061814001160-main.pdf
https://ulco.hal.science/hal-04248835/document,True,pdf_new/document
https://jsre.jkuat.ac.ke/index.php/jsre/article/download/65/66,False,
https://dspace.mit.edu/bitstream/handle/1721.1/129371/40684_2020_277_ReferencePDF.pdf?sequence=1&isAllowed=n,True,pdf_new/40684_2020_277_ReferencePDF.pdf?sequence=1&isAllowed=n
http://fulir.irb.hr/7662/1/Manuscript_revised.pdf,True,pdf_new/Manuscript_revised.pdf
https://www.researchsquare.com/article/rs-3009349/latest.pdf,True,pdf_new/latest.pdf
https://www.sciencedirect.com/science/article/am/pii/S2211285520312349,True,pdf_new/S2211285520312349
https://arxiv.org/pdf/2102.02407,True,pdf_new/2102.02407
https://upcommons.upc.edu/bitstream/handle/2117/358480/TFM_THESIS_JOAN%20WU.pdf?sequence=1,True,pdf_new/TFM_THESIS_JOAN%20WU.pdf?sequence=1
https://www.tandfonline.com/doi/pdf/10.1080/25740881.2020.1768544?needAccess=true&role=button,True,pdf_new/25740881.2020.1768544?needAccess=true&role=button
https://www.mdpi.com/2073-4360/12/6/1246/pdf,True,pdf_new/pdf
https://ieeexplore.ieee.org/iel7/6287639/9312710/09417227.pdf,True,pdf_new/09417227.pdf
https://www.mdpi.com/2073-4360/13/7/1006/pdf,True,pdf_new/pdf
https://jesi.astr.ro/wp-content/uploads/2022/10/2_Dumitru-Nedelcu.pdf,True,pdf_new/2_Dumitru-Nedelcu.pdf
https://www.researchgate.net/profile/Nitin-Kumar-17/publication/323622240_Potential_Applications_and_Avenues_of_Nanotechnology_in_Sustainable_Agriculture/links/629456a46886635d5cae7a07/Potential-Applications-and-Avenues-of-Nanotechnology-in-Sustainable-Agriculture.pdf,True,pdf_new/Potential-Applications-and-Avenues-of-Nanotechnology-in-Sustainable-Agriculture.pdf
https://www.science.org/doi/pdf/10.1126/sciadv.abd1356,True,pdf_new/sciadv.abd1356
https://pubs.acs.org/doi/pdf/10.1021/acsomega.8b01691,True,pdf_new/acsomega.8b01691
https://www.researchgate.net/profile/Katarzyna-Lemanska/publication/237078715_HYDRO-BIODEGRADABLE_PACKAGINGS_FOR_FOOD_PRODUCTS_-_A_REVIEW/links/0046351b5b199b4a4b000000/HYDRO-BIODEGRADABLE-PACKAGINGS-FOR-FOOD-PRODUCTS-A-REVIEW.pdf,True,pdf_new/HYDRO-BIODEGRADABLE-PACKAGINGS-FOR-FOOD-PRODUCTS-A-REVIEW.pdf
https://www.sibran.ru/upload/iblock/49d/thermoreversible_polymer_gels_for_enhanced_oil_recovery.pdf,True,pdf_new/thermoreversible_polymer_gels_for_enhanced_oil_recovery.pdf
http://www.canli.dicp.ac.cn/literaturereading/20220421-wangqingnian.pdf,True,pdf_new/20220421-wangqingnian.pdf
https://www.ias.ac.in/public/Volumes/boms/044/00/0186.pdf,True,pdf_new/0186.pdf
https://arxiv.org/pdf/2303.15832,True,pdf_new/2303.15832
https://www.researchgate.net/profile/Elvira-Fortunato-2/publication/260168901_A_low_cost_safe_disposable_rapid_and_self-sustainable_paper-based_platform_for_diagnostic_testing_Lab-on-paper/links/0a85e530130671b730000000/A-low-cost-safe-disposable-rapid-and-self-sustainable-paper-based-platform-for-diagnostic-testing-Lab-on-paper.pdf,True,pdf_new/A-low-cost-safe-disposable-rapid-and-self-sustainable-paper-based-platform-for-diagnostic-testing-Lab-on-paper.pdf
https://www.academia.edu/download/43260925/Bio-based_high_performance_thermosets_St20160302-20905-1d03gmu.pdf,True,pdf_new/Bio-based_high_performance_thermosets_St20160302-20905-1d03gmu.pdf
https://www.mdpi.com/2073-4360/15/4/1021/pdf,True,pdf_new/pdf
https://pubs.acs.org/doi/pdf/10.1021/acsami.2c01709,True,pdf_new/acsami.2c01709
https://iopscience.iop.org/article/10.1088/1361-6463/ab8b01/ampdf,True,pdf_new/ampdf
https://www.mdpi.com/1420-3049/26/7/1891/pdf,True,pdf_new/pdf
https://www.mdpi.com/2073-4360/14/17/3586/pdf,True,pdf_new/pdf
https://ieeexplore.ieee.org/iel7/8685265/9042930/09042931.pdf,True,pdf_new/09042931.pdf
https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/63f4f6321d2d184063e1d414/original/determining-ion-activity-coefficients-in-ion-exchange-membranes-with-machine-learning-and-molecular-dynamics.pdf,True,pdf_new/determining-ion-activity-coefficients-in-ion-exchange-membranes-with-machine-learning-and-molecular-dynamics.pdf
https://journals.sagepub.com/doi/pdf/10.1177/2280800018782845,True,pdf_new/2280800018782845
https://par.nsf.gov/servlets/purl/10055675,True,pdf_new/10055675
http://www.escm.eu.org/eccm15/data/assets/685.pdf,True,pdf_new/685.pdf
https://www.researchsquare.com/article/rs-3123360/latest.pdf,True,pdf_new/latest.pdf
https://www.mdpi.com/2504-477X/4/2/61/pdf,True,pdf_new/pdf
https://www.atlantis-press.com/article/125985987.pdf,True,pdf_new/125985987.pdf
https://onlinelibrary.wiley.com/doi/pdf/10.1002/app.40797,True,pdf_new/app.40797
https://lmp.mit.edu/sites/default/files/documents/kramer.pdf,False,
https://journals.sagepub.com/doi/pdf/10.1177/21582440211029936,True,pdf_new/21582440211029936
https://run.unl.pt/bitstream/10362/16804/1/Fradinho_2013.pdf,True,pdf_new/Fradinho_2013.pdf
https://kompozit.org.tr/wp-content/uploads/2019/11/Biocomposites_reinforced_with_natural_fi.pdf,True,pdf_new/Biocomposites_reinforced_with_natural_fi.pdf
https://www.mdpi.com/1999-4923/12/2/105/pdf,True,pdf_new/pdf
https://www.mdpi.com/2571-8797/4/4/58/pdf,True,pdf_new/pdf
https://www.mdpi.com/2071-1050/13/18/10384/pdf,True,pdf_new/pdf
https://dl.acm.org/doi/pdf/10.1145/3478513.3480496,True,pdf_new/3478513.3480496
https://www.researchgate.net/profile/Girish-Chandra-9/publication/351917170_Design_Approaches_and_Challenges_for_Biodegradable_Bone_Implants_A_Review/links/62a6d1166886635d5cd4c64a/Design-Approaches-and-Challenges-for-Biodegradable-Bone-Implants-A-Review.pdf,True,pdf_new/Design-Approaches-and-Challenges-for-Biodegradable-Bone-Implants-A-Review.pdf
https://pubs.rsc.org/en/content/getauthorversionpdf/c4ra11219a,False,
https://www.researchgate.net/profile/Leonid-Vladimirov/publication/337559061_Biodegradable_Polymer_Materials_Based_on_Polylactide/links/5dde7b2b92851c83644c68df/Biodegradable-Polymer-Materials-Based-on-Polylactide.pdf,True,pdf_new/Biodegradable-Polymer-Materials-Based-on-Polylactide.pdf
https://www.liebertpub.com/doi/pdf/10.1089/soro.2019.0115,True,pdf_new/soro.2019.0115
https://www.sibran.ru/upload/iblock/d36/synthesis_of_polymers_based_on_polyvinyl_alcohol_glycidyl_ether_of_ethylene_glycol_and_amines_as_pos.pdf,True,pdf_new/synthesis_of_polymers_based_on_polyvinyl_alcohol_glycidyl_ether_of_ethylene_glycol_and_amines_as_pos.pdf
https://www.academia.edu/download/38672184/Holstov-2015-Hygromorphic_materials_for_susta1.pdf,True,pdf_new/Holstov-2015-Hygromorphic_materials_for_susta1.pdf
http://eprint.iitd.ac.in/bitstream/handle/2074/9803/TH-7087.pdf?sequence=1&isAllowed=y,True,pdf_new/TH-7087.pdf?sequence=1&isAllowed=y
https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6421afb1647e3dca999723f0/original/revealing-the-effect-of-stereocontrol-on-intermolecular-interactions-between-abiotic-sequence-defined-macromolecules-and-a-ligand.pdf,True,pdf_new/revealing-the-effect-of-stereocontrol-on-intermolecular-interactions-between-abiotic-sequence-defined-macromolecules-and-a-ligand.pdf
https://pubs.rsc.org/en/content/getauthorversionpdf/c4ra15865b,False,
https://www.mdpi.com/2073-4360/14/5/1049/pdf,True,pdf_new/pdf
https://www.sciencedirect.com/science/article/am/pii/S0959652618315828,True,pdf_new/S0959652618315828
https://www.osti.gov/pages/servlets/purl/1668364,True,pdf_new/1668364
https://chemistry-europe.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cbic.201700443,True,pdf_new/cbic.201700443
https://link.springer.com/content/pdf/10.1038/s41598-020-78912-z.pdf,True,pdf_new/s41598-020-78912-z.pdf
https://www.mdpi.com/1424-8220/20/4/1107/pdf,True,pdf_new/pdf
https://journals.sagepub.com/doi/pdf/10.1177/07316844211072529,True,pdf_new/07316844211072529
https://arxiv.org/pdf/2303.10108,True,pdf_new/2303.10108
https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1050&context=usafresearch,True,pdf_new/viewcontent.cgi?article=1050&context=usafresearch
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=07131f8de1301ee028c691cd030ad4bbfe62fe9c,True,pdf_new/document?repid=rep1&type=pdf&doi=07131f8de1301ee028c691cd030ad4bbfe62fe9c
https://www.igi-global.com/viewtitle.aspx?titleid=297089,True,pdf_new/viewtitle.aspx?titleid=297089
https://www.researchgate.net/profile/Refat-Hassan/publication/319047235_Kinetics_and_mechanism_of_oxidation_of_chondroitin-4-sulfate_polysaccharide_as_a_sulfated_polysaccharide_by_hexacyanoferrateIII_in_alkaline_solutions_with_synthesis_of_novel_coordination_biopolymer_ch/links/59de6efd0f7e9bcfab240322/Kinetics-and-mechanism-of-oxidation-of-chondroitin-4-sulfate-polysaccharide-as-a-sulfated-polysaccharide-by-hexacyanoferrateIII-in-alkaline-solutions-with-synthesis-of-novel-coordination-biopolymer-ch.pdf,True,pdf_new/Kinetics-and-mechanism-of-oxidation-of-chondroitin-4-sulfate-polysaccharide-as-a-sulfated-polysaccharide-by-hexacyanoferrateIII-in-alkaline-solutions-with-synthesis-of-novel-coordination-biopolymer-ch.pdf
https://onlinelibrary.wiley.com/doi/pdf/10.1002/anie.202005031?_utm_campaign=mention57529&_utm_medium=inline&_utm_content=lnk241316896300&_utm_source=xakep,True,pdf_new/anie.202005031?_utm_campaign=mention57529&_utm_medium=inline&_utm_content=lnk241316896300&_utm_source=xakep
https://par.nsf.gov/servlets/purl/10292815,True,pdf_new/10292815
https://www.mdpi.com/2076-2615/13/5/928/pdf,True,pdf_new/pdf
https://deepblue.lib.umich.edu/bitstream/handle/2027.42/163518/Morteza%20Gorzinmataee%20Final%20Thesis.pdf?sequence=1,True,pdf_new/Morteza%20Gorzinmataee%20Final%20Thesis.pdf?sequence=1
https://www.mdpi.com/1424-8220/20/4/1059/pdf,True,pdf_new/pdf
https://repository.lboro.ac.uk/articles/conference_contribution/Eco-design_tool_to_support_the_use_of_renewable_polymers_within_packaging_applications/9553763/files/17185517.pdf,True,pdf_new/17185517.pdf
https://www.researchgate.net/profile/Abhishek-Agarwal-55/publication/363408865_Computational_Investigation_of_Vertical_Axis_Wind_Turbine_in_Hydrogen_Gas_Generation_Using_PEM_Electrolysis/links/6434c1e4609c170a130b49e0/Computational-Investigation-of-Vertical-Axis-Wind-Turbine-in-Hydrogen-Gas-Generation-Using-PEM-Electrolysis.pdf?origin=journalDetail&_tp=eyJwYWdlIjoiam91cm5hbERldGFpbCJ9,True,pdf_new/Computational-Investigation-of-Vertical-Axis-Wind-Turbine-in-Hydrogen-Gas-Generation-Using-PEM-Electrolysis.pdf?origin=journalDetail&_tp=eyJwYWdlIjoiam91cm5hbERldGFpbCJ9
https://www.researchgate.net/profile/Shahzeb-Khan-9/publication/359252827_Simulation_Models_for_Prediction_of_Bioavailability_of_Medicinal_Drugs-the_Interface_Between_Experiment_and_Computation/links/6231a2de4ba65b248134254b/Simulation-Models-for-Prediction-of-Bioavailability-of-Medicinal-Drugs-the-Interface-Between-Experiment-and-Computation.pdf,True,pdf_new/Simulation-Models-for-Prediction-of-Bioavailability-of-Medicinal-Drugs-the-Interface-Between-Experiment-and-Computation.pdf
https://www.researchgate.net/profile/Vincenzo-Piemonte/publication/251389104_Bioplastic_Wastes_The_Best_Final_Disposition_for_Energy_Saving/links/555d94e908ae6f4dcc8c3bf9/Bioplastic-Wastes-The-Best-Final-Disposition-for-Energy-Saving.pdf,True,pdf_new/Bioplastic-Wastes-The-Best-Final-Disposition-for-Energy-Saving.pdf
https://digital.csic.es/bitstream/10261/202942/1/Cellulose2019-Benito.pdf,True,pdf_new/Cellulose2019-Benito.pdf
https://onlinelibrary.wiley.com/doi/pdf/10.1002/app.31987,True,pdf_new/app.31987
https://chemistry-europe.onlinelibrary.wiley.com/doi/pdf/10.1002/cssc.202200294,True,pdf_new/cssc.202200294
https://www.researchgate.net/profile/Abhijit-Samanta-2/publication/210352991_Enhanced_Recovery_of_Oil_by_Eco-friendly_Natural_Surfactant_and_Polymer/links/5a07f0830f7e9b68229b5244/Enhanced-Recovery-of-Oil-by-Eco-friendly-Natural-Surfactant-and-Polymer.pdf,True,pdf_new/Enhanced-Recovery-of-Oil-by-Eco-friendly-Natural-Surfactant-and-Polymer.pdf
https://www.academia.edu/download/61323782/in_situ_naproxen_gel_formulation_research_article20191124-22187-ogp36j.pdf,True,pdf_new/in_situ_naproxen_gel_formulation_research_article20191124-22187-ogp36j.pdf
https://www.tandfonline.com/doi/pdf/10.1080/15440478.2022.2159606,True,pdf_new/15440478.2022.2159606
https://www.researchgate.net/profile/Thomas-Mueller-49/publication/310822967_Dynamics_of_Polyether_Polyols_and_Polyether_Carbonate_Polyols/links/6416ff37315dfb4cce92acec/Dynamics-of-Polyether-Polyols-and-Polyether-Carbonate-Polyols.pdf,True,pdf_new/Dynamics-of-Polyether-Polyols-and-Polyether-Carbonate-Polyols.pdf
https://chemistry-europe.onlinelibrary.wiley.com/doi/am-pdf/10.1002/chem.201702926,True,pdf_new/chem.201702926
https://arxiv.org/pdf/2303.11651,True,pdf_new/2303.11651
https://hbrmn.github.io/files/paper10.pdf,True,pdf_new/paper10.pdf
https://www.researchgate.net/profile/Rakesh-Kumar-177/publication/266594365_Sustainable_Concrete_with_Industrial_and_Post-Consumer_By-Products/links/54d8404b0cf246475819b584/Sustainable-Concrete-with-Industrial-and-Post-Consumer-By-Products.pdf,True,pdf_new/Sustainable-Concrete-with-Industrial-and-Post-Consumer-By-Products.pdf
https://www.mdpi.com/1999-4923/12/12/1232/pdf,True,pdf_new/pdf
http://www.grca.org.uk/pdf/congress-2011/2%20GRC%20and%20Sustainable%20Building%20Design.pdf,True,pdf_new/2%20GRC%20and%20Sustainable%20Building%20Design.pdf
https://www.researchgate.net/profile/Raphael-Amponsah/publication/275015271_DEVELOPMENT_OF_CASSAVA_BIOPLASTICS_FOR_CONSUMER_PACKAGING/links/5e779e2fa6fdcccd6218fc38/DEVELOPMENT-OF-CASSAVA-BIOPLASTICS-FOR-CONSUMER-PACKAGING.pdf,True,pdf_new/DEVELOPMENT-OF-CASSAVA-BIOPLASTICS-FOR-CONSUMER-PACKAGING.pdf
https://hal.science/hal-02777287/file/SUSTAINABLE%20SYNTHESIS%20AND%20POLYCONDENSATION%20OF%20LEVOGLUCOSENONE-CYRENETM-BASED%20BICYCLIC%20DIOL%20MONOMER%20AN%20ACCESS%20TO%20RENEWABLE%20POLYESTERS.pdf,True,pdf_new/SUSTAINABLE%20SYNTHESIS%20AND%20POLYCONDENSATION%20OF%20LEVOGLUCOSENONE-CYRENETM-BASED%20BICYCLIC%20DIOL%20MONOMER%20AN%20ACCESS%20TO%20RENEWABLE%20POLYESTERS.pdf
https://pubs.rsc.org/en/content/getauthorversionpdf/d0cy00598c,False,
https://www.researchsquare.com/article/rs-539135/latest.pdf,True,pdf_new/latest.pdf
https://par.nsf.gov/servlets/purl/10172316,True,pdf_new/10172316
https://core.ac.uk/download/pdf/42948467.pdf,True,pdf_new/42948467.pdf
https://oro.open.ac.uk/81261/1/CLEAN%20Revised%20Manuscript_fuel.pdf,True,pdf_new/CLEAN%20Revised%20Manuscript_fuel.pdf
https://eprints.soton.ac.uk/437977/1/ACS_Applied_Energy_Materials_Review_20200109.pdf,True,pdf_new/ACS_Applied_Energy_Materials_Review_20200109.pdf
https://www.matec-conferences.org/articles/matecconf/pdf/2019/47/matecconf_icmtmte18_00080.pdf,True,pdf_new/matecconf_icmtmte18_00080.pdf
https://ieeexplore.ieee.org/iel7/8860/10144918/10008950.pdf,True,pdf_new/10008950.pdf
https://onlinelibrary.wiley.com/doi/am-pdf/10.1002/lpor.202000422,True,pdf_new/lpor.202000422
https://www.mdpi.com/2076-3417/11/6/2820/pdf,True,pdf_new/pdf
https://www.academia.edu/download/61780013/Principles_of_Tissue_Engineering20200114-84151-1u473co.pdf#page=264,True,pdf_new/Principles_of_Tissue_Engineering20200114-84151-1u473co.pdf#page=264
https://arxiv.org/pdf/2111.03443,True,pdf_new/2111.03443
https://pubs.acs.org/doi/pdf/10.1021/acssuschemeng.5b00646,True,pdf_new/acssuschemeng.5b00646
https://www.mdpi.com/2073-4360/12/5/1144/pdf,True,pdf_new/pdf
https://www.cell.com/heliyon/pdf/S2405-8440(20)31898-3.pdf,True,pdf_new/S2405-8440(20)31898-3.pdf
https://www.mdpi.com/2073-4360/9/11/607/pdf,True,pdf_new/pdf
https://chemistry-europe.onlinelibrary.wiley.com/doi/pdf/10.1002/chem.201302621,True,pdf_new/chem.201302621
https://www.sciencedirect.com/science/article/am/pii/S0950061816311369,True,pdf_new/S0950061816311369
https://drive.google.com/file/d/1Sm08nCRedyY2t8jL2LQsjDX-VYEpM9xk/view,True,pdf_new/view
https://www.researchgate.net/profile/Mahesh-Parit-2/publication/345950403_Towards_lignin_derived_thermoplastic_polymers/links/5fb2c02fa6fdcc9ae05aef84/Towards-lignin-derived-thermoplastic-polymers.pdf,True,pdf_new/Towards-lignin-derived-thermoplastic-polymers.pdf
https://www.academia.edu/download/34398045/Applied_Clay_Science_2014_1.pdf,True,pdf_new/Applied_Clay_Science_2014_1.pdf
https://www.researchgate.net/profile/Pramod-Singh-14/publication/238553018_Plasticizer_doped_ionic_liquid_incorporated_solid_polymer_electrolytes_for_photovoltaic_application/links/5bc7102d458515f7d9bfe4fb/Plasticizer-doped-ionic-liquid-incorporated-solid-polymer-electrolytes-for-photovoltaic-application.pdf,True,pdf_new/Plasticizer-doped-ionic-liquid-incorporated-solid-polymer-electrolytes-for-photovoltaic-application.pdf
https://www.umsicht.fraunhofer.de/content/dam/umsicht/de/dokumente/ueber-uns/nationale-infostelle-nachhaltige-kunststoffe/biodegradable-polymers-and-plastics.pdf,True,pdf_new/biodegradable-polymers-and-plastics.pdf
https://www.researchgate.net/profile/Jagriti-Singh-8/publication/301680503_Buodegradable_Polymer/links/5721ad2208ae5454b2310afe/Buodegradable-Polymer.pdf,True,pdf_new/Buodegradable-Polymer.pdf
https://www.mdpi.com/1424-8220/20/6/1771/pdf,True,pdf_new/pdf
https://dugi-doc.udg.edu/bitstream/handle/10256/7677/PreparationProperties.pdf?sequence=1,True,pdf_new/PreparationProperties.pdf?sequence=1
https://www.researchgate.net/profile/Sergii-Boichenko/publication/361865313_Advance_in_Petroleum_and_Gas_Industry_and_Petrochemistry_PRIORITET_KATEGORII_AKOSTI_V_SUCASNIH_UMOVAH_PALIVOZABEZPECENNA_EKONOMIKI_UKRAINI/links/62c93b5d00d0b45110439dd0/Advance-in-Petroleum-and-Gas-Industry-and-Petrochemistry-PRIORITET-KATEGORII-AKOSTI-V-SUCASNIH-UMOVAH-PALIVOZABEZPECENNA-EKONOMIKI-UKRAINI.pdf#page=259,True,pdf_new/Advance-in-Petroleum-and-Gas-Industry-and-Petrochemistry-PRIORITET-KATEGORII-AKOSTI-V-SUCASNIH-UMOVAH-PALIVOZABEZPECENNA-EKONOMIKI-UKRAINI.pdf#page=259
https://jscholarship.library.jhu.edu/bitstream/handle/1774.2/64237/LUTHRA-THESIS-2021.pdf?sequence=1,True,pdf_new/LUTHRA-THESIS-2021.pdf?sequence=1
https://pnrjournal.com/index.php/home/article/download/5157/6055,True,pdf_new/6055
https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d729e8222ce9b2ff37fca6cded54efc1a1c814e6,True,pdf_new/document?repid=rep1&type=pdf&doi=d729e8222ce9b2ff37fca6cded54efc1a1c814e6
https://www.sciencedirect.com/science/article/am/pii/S0920586120305502,True,pdf_new/S0920586120305502
https://journals.lww.com/prsgo/_layouts/15/oaks.journals/downloadpdf.aspx?an=01720096-202304001-00186,True,pdf_new/downloadpdf.aspx?an=01720096-202304001-00186
http://paulgrandgeorge.com/publications/Campbell2023_Progress.pdf,True,pdf_new/Campbell2023_Progress.pdf
https://www.diva-portal.org/smash/get/diva2:546648/FULLTEXT01.pdf,True,pdf_new/FULLTEXT01.pdf
https://www.researchgate.net/profile/Philippe-Vergne/publication/281992132_A_rheological_study_of_Viscosity_Index_Improvers_VII_in_base_oils_under_severe_conditions/links/565af8bd08aefe619b241e70/A-rheological-study-of-Viscosity-Index-Improvers-VII-in-base-oils-under-severe-conditions.pdf,True,pdf_new/A-rheological-study-of-Viscosity-Index-Improvers-VII-in-base-oils-under-severe-conditions.pdf
https://geomatejournal.com/geomate/article/download/451/2641,True,pdf_new/2641
https://etheses.whiterose.ac.uk/29198/2/Thesis_Yongqiang%20Hu.pdf,True,pdf_new/Thesis_Yongqiang%20Hu.pdf
https://www.cellulosechemtechnol.ro/pdf/CCT5-6(2016)/p.689-699.pdf,True,pdf_new/p.689-699.pdf
https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/62cfdfdd4689332883573d65/original/machine-learning-predicts-conversion-and-molecular-weight-distributions-in-computer-controlled-polymerization.pdf,True,pdf_new/machine-learning-predicts-conversion-and-molecular-weight-distributions-in-computer-controlled-polymerization.pdf
https://www.osti.gov/pages/servlets/purl/1767522,True,pdf_new/1767522
https://esploro.libs.uga.edu/view/pdfCoverPage?instCode=01GALI_UGA&filePid=13718463930002959&download=true,False,
https://www.osti.gov/pages/servlets/purl/1661243,False,
http://bpkimi1.kemenperin.go.id/jkk/article/download/2737/2108,False,
https://conference.scipy.org/proceedings/scipy2022/pdfs/alexandr_fonari.pdf,False,
